Address A,Port A,Address B,Port B,Packets,Bytes,Packets A → B,Bytes A → B,Packets B → A,Bytes B → A,Rel Start,Duration,Bits/s A → B,Bits/s B → A,Target
192.168.1.7,65280.0,69.173.158.65,443.0,99.0,56260.0,52.0,35964.0,47.0,20296.0,11639.23616,216.329308,1329.972359,750.5594203,0.0
192.168.1.7,65281.0,89.207.22.82,443.0,72.0,16481.0,34.0,6795.0,38.0,9686.0,11639.24001,202.371902,268.6143652,382.8990054,0.0
192.168.1.7,65282.0,34.120.155.137,443.0,20.0,8476.0,10.0,1201.0,10.0,7275.0,11639.29136,60.152652,159.726956,967.5383888,0.0
192.168.1.7,65283.0,13.35.218.125,443.0,40.0,12621.0,18.0,2090.0,22.0,10531.0,11639.36493,216.250824,77.31762446,389.5846427,0.0
192.168.1.7,65284.0,72.34.250.78,443.0,29.0,14092.0,15.0,4588.0,14.0,9504.0,11639.40018,4.626659,7933.154356,16433.45663,0.0
192.168.1.7,65286.0,209.54.176.128,443.0,37.0,14545.0,19.0,4900.0,18.0,9645.0,11639.88506,215.882084,181.5806077,357.417339,0.0
192.168.1.7,65287.0,209.54.176.128,443.0,21.0,7841.0,9.0,1141.0,12.0,6700.0,11640.12082,11.425445,798.9185542,4691.283359,0.0
192.168.1.7,65288.0,142.250.193.129,443.0,15.0,2372.0,9.0,1204.0,6.0,1168.0,11640.35462,67.310129,143.0988195,138.8201173,0.0
192.168.1.7,65289.0,142.250.193.129,443.0,56.0,16991.0,26.0,2988.0,30.0,14003.0,11640.5004,215.043189,111.1590658,520.9372151,0.0
192.168.1.7,65290.0,18.203.176.203,443.0,30.0,11376.0,16.0,4322.0,14.0,7054.0,11640.83904,124.728767,277.2095069,452.4377283,0.0
192.168.1.7,65291.0,151.101.157.229,443.0,40.0,13319.0,17.0,2072.0,23.0,11247.0,11641.06325,214.559561,77.25593734,419.3520884,0.0
192.168.1.7,65292.0,50.116.239.135,443.0,27.0,6918.0,13.0,1967.0,14.0,4951.0,11641.24193,7.42103,2120.460367,5337.264504,0.0
192.168.1.7,65294.0,151.101.157.108,443.0,75.0,50006.0,31.0,11670.0,44.0,38336.0,11641.38881,214.124655,436.0077078,1432.287188,0.0
192.168.1.7,65293.0,103.43.90.55,443.0,78.0,60609.0,48.0,51564.0,30.0,9045.0,11641.38881,18.026233,22883.98247,4014.149823,0.0
192.168.1.7,65296.0,104.115.92.238,443.0,83.0,59637.0,32.0,3803.0,51.0,55834.0,11641.39055,214.180267,142.048567,2085.495579,0.0
192.168.1.7,65295.0,151.101.157.108,443.0,68.0,46473.0,25.0,2567.0,43.0,43906.0,11641.39055,214.196671,95.87450591,1639.838744,0.0
192.168.1.7,65297.0,13.224.20.4,443.0,70.0,15724.0,31.0,3513.0,39.0,12211.0,11641.50399,214.120063,131.2534641,456.2300171,0.0
192.168.1.7,65298.0,13.32.33.67,443.0,51.0,19822.0,24.0,2486.0,27.0,17336.0,11641.54188,214.01865,92.92648094,648.0182919,0.0
192.168.1.7,65299.0,151.101.157.108,443.0,87.0,60764.0,38.0,21797.0,49.0,38967.0,11641.58002,214.002,814.8335062,1456.696666,0.0
192.168.1.7,65300.0,185.80.36.181,443.0,27.0,11434.0,13.0,3926.0,14.0,7508.0,11641.58363,1.964266,15989.68775,30578.34326,0.0
192.168.1.7,65301.0,52.223.4.62,443.0,19.0,5836.0,9.0,1096.0,10.0,4740.0,11641.71029,64.832825,135.2401349,584.8889047,0.0
192.168.1.7,65302.0,185.80.36.181,443.0,21.0,8170.0,9.0,1095.0,12.0,7075.0,11641.77292,2.001303,4377.148288,28281.57455,0.0
192.168.1.7,65303.0,52.223.4.62,443.0,25.0,11654.0,13.0,4576.0,12.0,7078.0,11641.77315,1.986905,18424.6353,28498.59455,0.0
192.168.1.7,65304.0,99.86.14.92,443.0,81.0,49777.0,34.0,3147.0,47.0,46630.0,11642.24102,213.31892,118.0204738,1748.743149,0.0
192.168.1.7,65305.0,99.86.14.66,443.0,22.0,7861.0,11.0,1188.0,11.0,6673.0,11642.91876,63.443515,149.8025448,841.4413987,0.0
192.168.1.7,65306.0,99.86.14.78,443.0,22.0,7841.0,11.0,1188.0,11.0,6653.0,11642.92542,63.436544,149.8190065,839.0116586,0.0
192.168.1.7,65307.0,13.32.33.102,443.0,65.0,15005.0,29.0,4045.0,36.0,10960.0,11643.05737,212.51496,152.271633,412.5827189,0.0
192.168.1.7,65308.0,13.114.161.143,443.0,82.0,25394.0,39.0,13377.0,43.0,12017.0,11643.06264,82.766666,1292.984304,1161.530416,0.0
192.168.1.7,65309.0,35.213.12.39,443.0,32.0,10031.0,15.0,3037.0,17.0,6994.0,11643.06271,112.407352,216.1424459,497.7610361,0.0
192.168.1.7,65310.0,3.114.36.196,443.0,30.0,13070.0,16.0,4494.0,14.0,8576.0,11643.06524,63.286273,568.0852781,1084.089752,0.0
192.168.1.7,65311.0,35.213.89.114,443.0,34.0,13264.0,17.0,6485.0,17.0,6779.0,11643.06529,112.406627,461.5386244,482.4626577,0.0
192.168.1.7,65312.0,13.251.78.15,443.0,80.0,63935.0,31.0,4230.0,49.0,59705.0,11643.14542,63.255866,534.9701481,7550.920258,0.0
192.168.1.7,65313.0,51.89.42.88,443.0,18.0,6171.0,10.0,3013.0,8.0,3158.0,11643.17695,8.294554,2906.003144,3045.853942,0.0
192.168.1.7,65314.0,34.111.151.213,443.0,39.0,8475.0,20.0,2331.0,19.0,6144.0,11643.28296,212.282061,87.84538793,231.5409968,0.0
192.168.1.7,65315.0,13.249.208.46,443.0,72.0,30071.0,33.0,3453.0,39.0,26618.0,11643.39765,212.174808,130.1945328,1003.625275,0.0
192.168.1.7,65316.0,13.251.78.15,443.0,95.0,48674.0,56.0,39026.0,39.0,9648.0,11643.40019,111.995227,2787.690229,689.172227,0.0
192.168.1.7,65317.0,104.115.92.229,443.0,31.0,5799.0,15.0,3149.0,16.0,2650.0,11643.51664,212.097626,118.7754926,99.9539712,0.0
192.168.1.7,65318.0,13.251.78.15,443.0,20.0,1843.0,10.0,1121.0,10.0,722.0,11643.661,62.740531,142.937904,92.06170091,0.0
192.168.1.7,65319.0,5.226.179.10,443.0,30.0,8650.0,15.0,3234.0,15.0,5416.0,11643.68168,211.874772,122.1098659,204.4981552,0.0
192.168.1.7,65320.0,54.230.69.167,443.0,73.0,43215.0,33.0,2957.0,40.0,40258.0,11643.69854,211.858914,111.6592149,1520.181492,0.0
192.168.1.7,65321.0,175.41.200.230,443.0,37.0,9632.0,17.0,2461.0,20.0,7171.0,11643.70948,79.359318,248.0868094,722.8892768,0.0
192.168.1.7,65322.0,13.228.187.253,443.0,39.0,10366.0,17.0,2571.0,22.0,7795.0,11643.8144,80.416031,255.7698974,775.4672697,0.0
192.168.1.7,65323.0,35.213.12.39,443.0,30.0,10339.0,14.0,3043.0,16.0,7296.0,11643.85942,111.61064,218.1154055,522.9608933,0.0
192.168.1.7,65324.0,104.115.93.243,443.0,230.0,158874.0,105.0,32060.0,125.0,126814.0,11644.20245,52.53387,4882.183627,19311.57937,0.0
192.168.1.7,65325.0,52.71.139.55,443.0,28.0,8670.0,13.0,1987.0,15.0,6683.0,11644.26919,61.265712,259.4599733,872.6577763,0.0
192.168.1.7,65326.0,35.201.109.42,443.0,35.0,8601.0,18.0,2211.0,17.0,6390.0,11644.32007,211.211352,83.74549868,242.0324453,0.0
192.168.1.7,65327.0,18.141.102.10,443.0,32.0,8747.0,15.0,3633.0,17.0,5114.0,11644.48541,60.229443,482.5546868,679.2691076,0.0
192.168.1.7,65328.0,52.71.139.55,443.0,26.0,8007.0,13.0,1496.0,13.0,6511.0,11644.5007,62.112495,192.6826478,838.6074332,0.0
192.168.1.7,65329.0,13.250.79.186,443.0,28.0,7196.0,13.0,1993.0,15.0,5203.0,11644.50075,60.220028,264.7624143,691.1986158,0.0
192.168.1.7,65330.0,47.252.78.131,443.0,22.0,6179.0,12.0,1812.0,10.0,4367.0,11644.64469,61.955429,233.974653,563.8892437,0.0
192.168.1.7,65331.0,47.252.78.131,443.0,31.0,7117.0,14.0,2081.0,17.0,5036.0,11644.82169,181.186843,91.88305135,222.3561012,0.0
192.168.1.7,65332.0,35.201.98.24,443.0,40.0,9363.0,20.0,2344.0,20.0,7019.0,11646.047,209.483314,89.51548284,268.0499889,0.0
192.168.1.7,65333.0,34.149.43.113,443.0,27.0,12101.0,13.0,2748.0,14.0,9353.0,11659.35962,12.999393,1691.155887,5755.961067,0.0
192.168.1.7,65334.0,34.149.43.113,443.0,33.0,14637.0,16.0,4516.0,17.0,10121.0,11659.36013,12.998879,2779.316586,6228.84481,0.0
192.168.1.7,65335.0,34.149.43.113,443.0,27.0,12016.0,13.0,2663.0,14.0,9353.0,11659.36384,12.994448,1639.46941,5758.151481,0.0
192.168.1.7,65336.0,34.149.43.113,443.0,18.0,3813.0,9.0,2076.0,9.0,1737.0,11659.36386,12.99486,1278.04378,1069.34588,0.0
192.168.1.7,65337.0,34.149.43.113,443.0,38.0,17840.0,19.0,4020.0,19.0,13820.0,11659.36627,12.999193,2473.999732,8505.143358,0.0
192.168.1.7,65338.0,34.149.43.113,443.0,18.0,3728.0,9.0,1991.0,9.0,1737.0,11659.36915,12.989139,1226.255258,1069.816868,0.0
192.168.1.7,65339.0,72.34.250.78,443.0,26.0,11331.0,14.0,4799.0,12.0,6532.0,11659.88187,3.458191,11101.75812,15110.79058,0.0
192.168.1.7,65340.0,103.43.90.114,443.0,83.0,55398.0,41.0,34419.0,42.0,20979.0,11659.8942,12.495854,22035.46872,13431.0148,0.0
192.168.1.7,65341.0,103.43.90.55,443.0,27.0,14843.0,17.0,13212.0,10.0,1631.0,11662.41832,13.97779,7561.710399,933.4809008,0.0
192.168.1.7,65342.0,18.140.43.96,443.0,75.0,41846.0,35.0,5676.0,40.0,36170.0,11662.48137,32.181421,1411.000465,8991.523401,0.0
192.168.1.7,65343.0,52.77.89.238,443.0,294.0,265906.0,112.0,22177.0,182.0,243729.0,11662.48653,31.760721,5586.019285,61391.30154,0.0
192.168.1.7,65344.0,52.84.45.86,443.0,320.0,238256.0,140.0,9732.0,180.0,228524.0,11662.7413,192.911964,403.5830562,9476.820214,0.0
192.168.1.7,65345.0,52.89.178.2,443.0,159.0,55374.0,78.0,35869.0,81.0,19505.0,11662.99914,37.00438,7754.541489,4216.79812,0.0
192.168.1.7,65346.0,52.89.178.2,443.0,12.0,6578.0,5.0,810.0,7.0,5768.0,11663.17515,0.553431,11708.7767,83378.05436,0.0
192.168.1.7,65347.0,13.35.191.25,443.0,39.0,10414.0,18.0,2786.0,21.0,7628.0,11663.19448,192.429231,115.8243988,317.124377,0.0
192.168.1.7,65348.0,54.151.152.9,443.0,32.0,10561.0,16.0,3191.0,16.0,7370.0,11663.19448,192.394411,132.6857671,306.4538086,0.0
192.168.1.7,65349.0,52.89.178.2,443.0,12.0,6578.0,5.0,810.0,7.0,5768.0,11663.23101,0.500779,12939.83973,92144.43896,0.0
192.168.1.7,65350.0,52.89.178.2,443.0,25.0,7827.0,12.0,1315.0,13.0,6512.0,11663.27842,92.301884,113.9738383,564.4088478,0.0
192.168.1.7,65351.0,104.115.93.38,443.0,28.0,13074.0,12.0,1546.0,16.0,11528.0,11668.82994,138.80551,89.10309108,664.4116649,0.0
192.168.1.7,65352.0,104.115.93.38,443.0,28.0,13074.0,12.0,1546.0,16.0,11528.0,11668.87581,60.108854,205.7600366,1534.283119,0.0
192.168.1.7,65353.0,3.233.147.177,443.0,32.0,10626.0,16.0,5631.0,16.0,4995.0,11669.11049,61.130362,736.9169514,653.6849888,0.0
192.168.1.7,65354.0,3.233.147.177,443.0,23.0,5780.0,11.0,1250.0,12.0,4530.0,11669.35185,86.255129,115.9351347,420.1489282,0.0
192.168.1.7,65355.0,13.89.179.9,443.0,27.0,12131.0,17.0,4833.0,10.0,7298.0,11672.81121,110.253027,350.6842492,529.5455516,0.0
192.168.1.7,65358.0,35.247.144.219,443.0,30.0,6799.0,17.0,3383.0,13.0,3416.0,11673.79755,165.353095,163.6739851,165.2705684,0.0
192.168.1.7,65356.0,35.186.224.25,443.0,19.0,7108.0,9.0,956.0,10.0,6152.0,11674.02123,60.514529,126.3828725,813.2922922,0.0
192.168.1.7,65357.0,104.115.93.245,443.0,27.0,12939.0,12.0,1142.0,15.0,11797.0,11674.20165,60.327936,151.4389619,1564.383041,0.0
192.168.1.7,65359.0,52.184.81.210,443.0,32.0,11390.0,19.0,3652.0,13.0,7738.0,11677.85269,0.784572,37238.13748,78901.6177,0.0
192.168.1.7,65360.0,13.107.42.12,443.0,23.0,12883.0,9.0,2169.0,14.0,10714.0,11678.39101,67.803295,255.9167663,1264.127355,0.0
192.168.1.7,65361.0,20.60.30.68,443.0,100.0,97408.0,68.0,88021.0,32.0,9387.0,11678.83655,86.173286,8171.534738,871.4533643,0.0
192.168.1.7,65362.0,34.149.43.113,443.0,28.0,4054.0,15.0,2304.0,13.0,1750.0,11699.43166,74.845707,246.2666296,187.0514764,0.0
192.168.1.7,65363.0,34.149.43.113,443.0,28.0,4148.0,15.0,2398.0,13.0,1750.0,11699.43308,74.835557,256.3487301,187.0768464,0.0
192.168.1.7,65364.0,34.149.43.113,443.0,33.0,9348.0,17.0,2339.0,16.0,7009.0,11699.45608,74.812562,250.1184226,749.4997966,0.0
192.168.1.7,65365.0,34.149.43.113,443.0,34.0,9496.0,18.0,2487.0,16.0,7009.0,11699.45771,74.810933,265.9504327,749.5161168,0.0
192.168.1.7,65366.0,104.115.93.243,443.0,28.0,9136.0,13.0,3839.0,15.0,5297.0,11706.36563,20.374451,1507.378039,2079.859722,0.0
192.168.1.7,65367.0,34.93.15.64,443.0,32.0,8165.0,14.0,2028.0,18.0,6137.0,11706.53835,5.198842,3120.694955,9443.641488,0.0
192.168.1.7,65368.0,13.69.116.104,443.0,23.0,9396.0,14.0,2156.0,9.0,7240.0,11709.89679,110.098501,156.6597169,526.0743741,0.0
192.168.1.7,65369.0,23.201.47.138,80.0,12.0,1779.0,7.0,959.0,5.0,820.0,11738.28565,92.504635,82.93638476,70.91536548,0.0
192.168.1.7,65370.0,18.136.141.185,443.0,33.0,10564.0,17.0,4941.0,16.0,5623.0,11755.40856,86.373837,457.6385787,520.8058547,0.0
192.168.1.7,65371.0,104.115.93.243,443.0,25.0,5464.0,12.0,3868.0,13.0,1596.0,11765.35115,20.464587,1512.07547,623.9070449,0.0
192.168.1.7,65372.0,52.184.81.210,443.0,32.0,11357.0,19.0,3620.0,13.0,7737.0,11769.44592,0.836594,34616.55235,73985.70872,0.0
192.168.1.7,65373.0,184.26.162.97,80.0,10.0,1118.0,6.0,623.0,4.0,495.0,11770.69129,60.099247,82.92949161,65.89100858,0.0
192.168.1.7,65374.0,35.210.214.151,443.0,34.0,8296.0,15.0,2083.0,19.0,6213.0,11770.7152,5.653883,2947.354942,8791.126382,0.0
192.168.1.7,65375.0,184.84.100.69,80.0,10.0,1054.0,6.0,563.0,4.0,491.0,11770.74218,60.036653,75.02083769,65.42669859,0.0
192.168.1.7,65377.0,34.149.43.113,443.0,15.0,3351.0,8.0,1925.0,7.0,1426.0,11785.36826,15.597511,987.3370181,731.3987469,0.0
192.168.1.7,65376.0,34.149.43.113,443.0,20.0,8645.0,10.0,1960.0,10.0,6685.0,11785.36825,15.59752,1005.28802,3428.750212,0.0
192.168.1.7,65378.0,34.149.43.113,443.0,15.0,3436.0,8.0,2010.0,7.0,1426.0,11785.36904,15.603519,1030.536765,731.1171281,0.0
192.168.1.7,65379.0,34.149.43.113,443.0,20.0,8730.0,10.0,2045.0,10.0,6685.0,11785.36981,15.602749,1048.533178,3427.601123,0.0
192.168.1.7,65380.0,104.154.142.144,443.0,67.0,36871.0,38.0,23259.0,29.0,13612.0,11800.96784,54.7726,3397.173039,1988.147358,0.0
192.168.1.7,65381.0,104.154.142.144,443.0,20.0,6846.0,9.0,1144.0,11.0,5702.0,11801.21056,3.014294,3036.200185,15133.22854,0.0
192.168.1.7,65382.0,93.93.128.86,443.0,6772.0,6271161.0,2676.0,153506.0,4096.0,6117655.0,11803.43145,52.228565,23512.95694,937058.8681,0.0
192.168.1.7,65383.0,93.93.128.86,443.0,16.0,5896.0,8.0,1025.0,8.0,4871.0,11803.43149,0.523721,15657.19152,74406.02916,0.0
192.168.1.7,65384.0,93.93.128.196,443.0,21.0,6221.0,10.0,1134.0,11.0,5087.0,11803.44678,52.20581,173.773762,779.5300944,0.0
192.168.1.7,65385.0,93.93.128.86,443.0,21.0,6218.0,10.0,1134.0,11.0,5084.0,11803.51108,52.144379,173.9784839,779.9881939,0.0
192.168.1.7,65386.0,93.93.130.37,443.0,21.0,6207.0,10.0,1134.0,11.0,5073.0,11803.56398,52.059929,174.2607063,779.563107,0.0
192.168.1.7,65387.0,192.0.73.2,443.0,2994.0,2533243.0,1317.0,88462.0,1677.0,2444781.0,11804.58296,30.908121,22896.76555,632786.7035,0.0
192.168.1.7,65388.0,192.0.73.2,443.0,18.0,7845.0,8.0,1025.0,10.0,6820.0,11804.58915,0.112062,73173.7788,486873.338,0.0
192.168.1.7,65389.0,192.0.73.2,443.0,18.0,7845.0,8.0,1025.0,10.0,6820.0,11804.5929,0.10908,75174.18408,500183.3517,0.0
192.168.1.7,65390.0,192.0.73.2,443.0,18.0,7845.0,8.0,1025.0,10.0,6820.0,11804.59523,0.102995,79615.51532,529734.4531,0.0
192.168.1.7,65391.0,192.0.73.2,443.0,19.0,7961.0,8.0,1025.0,11.0,6936.0,11804.59811,0.106626,76904.31977,520398.4019,0.0
192.168.1.7,65392.0,192.0.73.2,443.0,18.0,7845.0,8.0,1025.0,10.0,6820.0,11804.60143,0.096448,85019.9071,565693.4307,0.0
192.168.1.7,65393.0,13.35.133.82,443.0,347.0,311462.0,127.0,8575.0,220.0,302887.0,11841.84731,13.742383,4991.856216,176322.8401,0.0
192.168.1.7,65394.0,13.35.133.82,443.0,30.0,10949.0,14.0,1936.0,16.0,9013.0,11842.20989,13.406261,1155.281103,5378.382533,0.0
192.168.1.7,65395.0,192.0.76.3,443.0,18.0,2742.0,10.0,1841.0,8.0,901.0,11842.25679,13.338787,1104.148376,540.3789715,0.0
192.168.1.7,65396.0,13.224.20.111,443.0,67.0,37084.0,32.0,3593.0,35.0,33491.0,11842.93435,12.682158,2266.491239,21126.37297,0.0
192.168.1.7,65397.0,151.101.157.194,443.0,21.0,5634.0,9.0,1845.0,12.0,3789.0,11842.98408,12.603134,1171.137274,2405.116061,0.0
192.168.1.7,65398.0,13.224.20.103,443.0,20.0,7805.0,10.0,1145.0,10.0,6660.0,11842.98955,12.583998,727.9085709,4233.948543,0.0
192.168.1.7,65399.0,13.224.20.103,443.0,79.0,53906.0,31.0,3080.0,48.0,50826.0,11843.2287,12.39561,1987.80052,32802.58091,0.0
192.168.1.7,65400.0,184.25.162.105,443.0,103.0,61075.0,59.0,53023.0,44.0,8052.0,11843.66937,11.889978,35675.75987,5417.671925,0.0
192.168.1.7,65403.0,52.77.152.198,443.0,24.0,7448.0,12.0,1866.0,12.0,5582.0,11843.66944,11.926407,1251.676217,3744.296166,0.0
192.168.1.7,65402.0,52.77.152.198,443.0,127.0,50743.0,69.0,39457.0,58.0,11286.0,11843.66947,11.925604,26468.76418,7570.937288,0.0
192.168.1.7,65401.0,52.74.76.28,443.0,143.0,55139.0,70.0,22895.0,73.0,32244.0,11843.66949,11.947467,15330.44619,21590.51789,0.0
192.168.1.7,65404.0,103.231.98.193,443.0,130.0,79244.0,79.0,70674.0,51.0,8570.0,11843.67011,11.94508,47332.62565,5739.601577,0.0
192.168.1.7,65405.0,103.43.90.53,443.0,5.0,330.0,5.0,330.0,0.0,0.0,11843.67093,15.014872,175.8256747,0.0,0.0
192.168.1.7,65406.0,104.115.93.133,443.0,108.0,23051.0,57.0,15704.0,51.0,7347.0,11843.67095,11.901008,10556.41673,4938.741323,0.0
192.168.1.7,65407.0,52.192.40.120,443.0,11.0,4442.0,5.0,799.0,6.0,3643.0,11843.67151,0.367196,17407.59703,79369.05631,0.0
192.168.1.7,65408.0,52.192.40.120,443.0,188.0,102644.0,100.0,71442.0,88.0,31202.0,11843.67154,11.954429,47809.56079,20880.62926,0.0
192.168.1.7,65409.0,182.161.72.130,443.0,198.0,56463.0,105.0,40363.0,93.0,16100.0,11843.67493,11.949225,27023.00777,10778.94173,0.0
192.168.1.7,65410.0,54.255.216.169,443.0,17.0,7328.0,8.0,1097.0,9.0,6231.0,11843.67588,0.1723,50934.41671,289309.3442,0.0
192.168.1.7,65411.0,54.255.216.169,443.0,17.0,7328.0,8.0,1097.0,9.0,6231.0,11843.67588,0.167527,52385.58561,297552.0364,0.0
192.168.1.7,65412.0,54.255.216.169,443.0,17.0,7328.0,8.0,1097.0,9.0,6231.0,11843.67647,0.167369,52435.03875,297832.932,0.0
192.168.1.7,65414.0,54.255.216.169,443.0,348.0,156436.0,215.0,133487.0,133.0,22949.0,11843.67673,6.645605,160692.0664,27626.07769,0.0
192.168.1.7,65413.0,54.255.216.169,443.0,17.0,7328.0,8.0,1097.0,9.0,6231.0,11843.67676,0.160221,54774.34294,311120.2651,0.0
192.168.1.7,65415.0,52.76.194.246,443.0,136.0,99714.0,80.0,84337.0,56.0,15377.0,11843.67764,11.893841,56726.5024,10342.83206,0.0
192.168.1.7,65416.0,13.127.247.216,443.0,5.0,330.0,5.0,330.0,0.0,0.0,11843.67884,15.006962,175.9183504,0.0,0.0
192.168.1.7,65417.0,13.248.136.210,443.0,98.0,56497.0,63.0,44792.0,35.0,11705.0,11843.67886,11.886493,30146.48644,7877.849253,0.0
192.168.1.7,65418.0,35.213.117.18,443.0,74.0,50270.0,33.0,12425.0,41.0,37845.0,11843.67893,11.94671,8320.28232,25342.54201,0.0
192.168.1.7,65419.0,172.67.69.247,443.0,44.0,21210.0,19.0,2274.0,25.0,18936.0,11843.67969,11.892924,1529.649059,12737.65812,0.0
192.168.1.7,65420.0,13.127.247.216,443.0,5.0,330.0,5.0,330.0,0.0,0.0,11843.76547,15.021422,175.749007,0.0,0.0
192.168.1.7,65421.0,35.213.117.18,443.0,30.0,15149.0,14.0,3831.0,16.0,11318.0,11843.80925,11.815616,2593.855454,7663.079098,0.0
192.168.1.7,65422.0,103.43.90.53,443.0,5.0,330.0,5.0,330.0,0.0,0.0,11843.89241,15.022842,175.7323947,0.0,0.0
192.168.1.7,65423.0,103.43.90.53,443.0,5.0,330.0,5.0,330.0,0.0,0.0,11843.92749,15.022613,175.7350735,0.0,0.0
192.168.1.7,65424.0,52.76.194.246,443.0,36.0,17657.0,19.0,15195.0,17.0,2462.0,11843.95894,11.61243,10468.09324,1696.113561,0.0
192.168.1.7,65425.0,35.213.117.18,443.0,76.0,51911.0,34.0,12786.0,42.0,39125.0,11843.9651,11.660203,8772.403019,26843.44346,0.0
192.168.1.7,65426.0,54.183.72.192,443.0,37.0,12313.0,18.0,3526.0,19.0,8787.0,11843.98304,11.740413,2402.641202,5987.523608,0.0
192.168.1.7,65427.0,104.115.92.253,443.0,30.0,11165.0,14.0,3998.0,16.0,7167.0,11844.08448,11.50958,2778.902445,4981.58925,0.0
192.168.1.7,65428.0,20.50.2.28,443.0,24.0,7363.0,13.0,1924.0,11.0,5439.0,11844.09757,11.57335,1329.952002,3759.672005,0.0
192.168.1.7,65429.0,103.43.90.53,443.0,5.0,330.0,5.0,330.0,0.0,0.0,11844.11566,15.029824,175.6507594,0.0,0.0
192.168.1.7,65430.0,35.213.117.18,443.0,60.0,38430.0,27.0,9988.0,33.0,28442.0,11844.13735,11.487649,6955.644275,19807.01186,0.0
192.168.1.7,65431.0,103.43.90.53,443.0,5.0,330.0,5.0,330.0,0.0,0.0,11844.23065,15.03431,175.598348,0.0,0.0
192.168.1.7,65432.0,35.213.117.18,443.0,40.0,22960.0,19.0,6789.0,21.0,16171.0,11844.26309,11.361629,4780.300431,11386.39538,0.0
192.168.1.7,65433.0,169.197.150.7,443.0,24.0,6776.0,11.0,1997.0,13.0,4779.0,11844.3296,11.435419,1397.062932,3343.296822,0.0
192.168.1.7,65434.0,103.43.90.53,443.0,5.0,330.0,5.0,330.0,0.0,0.0,11844.35841,15.037437,175.5618328,0.0,0.0
192.168.1.7,65435.0,35.213.117.18,443.0,18.0,6875.0,9.0,1115.0,9.0,5760.0,11844.37214,11.253031,792.6753245,4094.896744,0.0
192.168.1.7,65436.0,52.74.141.32,443.0,22.0,8961.0,11.0,2776.0,11.0,6185.0,11844.37721,11.180747,1986.271579,4425.464596,0.0
192.168.1.7,65437.0,54.150.98.69,443.0,25.0,6041.0,12.0,3308.0,13.0,2733.0,11844.38314,11.248059,2352.761485,1943.802037,0.0
192.168.1.7,65438.0,104.16.68.69,443.0,24.0,5050.0,12.0,3336.0,12.0,1714.0,11844.38325,11.188398,2385.328087,1225.555258,0.0
192.168.1.7,65439.0,103.71.26.123,443.0,25.0,8598.0,12.0,3852.0,13.0,4746.0,11844.4064,11.181922,2755.876852,3395.48067,0.0
192.168.1.7,65440.0,54.179.235.226,443.0,29.0,10066.0,14.0,2559.0,15.0,7507.0,11844.41109,8.304699,2465.110415,7231.568537,0.0
192.168.1.7,65441.0,169.197.150.7,443.0,15.0,5377.0,7.0,1011.0,8.0,4366.0,11844.56438,11.165088,724.4009183,3128.322858,0.0
192.168.1.7,65442.0,43.250.0.199,443.0,35.0,19327.0,17.0,11388.0,18.0,7939.0,11844.70862,10.880713,8372.980704,5837.117476,0.0
192.168.1.7,65443.0,43.250.0.199,443.0,42.0,25632.0,22.0,17585.0,20.0,8047.0,11844.70862,10.880507,12929.54455,5916.636054,0.0
192.168.1.7,65444.0,43.250.0.199,443.0,46.0,30363.0,24.0,22208.0,22.0,8155.0,11844.71831,10.870371,16343.8764,6001.635087,0.0
192.168.1.7,65445.0,182.161.72.131,443.0,55.0,32780.0,27.0,2624.0,28.0,30156.0,11845.27294,10.350515,2028.111645,23307.82575,0.0
192.168.1.7,65446.0,151.101.157.194,443.0,472.0,444169.0,163.0,15363.0,309.0,428806.0,11845.75061,9.763349,12588.30346,351359.7639,0.0
192.168.1.7,65447.0,35.213.12.39,443.0,25.0,9593.0,12.0,2783.0,13.0,6810.0,11845.9558,9.66864,2302.702345,5634.711811,0.0
192.168.1.7,65448.0,18.156.39.187,443.0,101.0,79082.0,64.0,69664.0,37.0,9418.0,11845.96333,9.675036,57603.09316,7787.464563,0.0
192.168.1.7,65449.0,35.213.4.226,443.0,31.0,17431.0,17.0,9739.0,14.0,7692.0,11845.96354,9.663176,8062.773564,6368.092644,0.0
192.168.1.7,65450.0,103.231.98.195,443.0,37.0,12421.0,18.0,6363.0,19.0,6058.0,11846.03397,9.555816,5327.017598,5071.675721,0.0
192.168.1.7,65451.0,182.161.72.132,443.0,34.0,5329.0,20.0,2726.0,14.0,2603.0,11846.24153,9.383913,2323.977215,2219.116908,0.0
192.168.1.7,65452.0,151.101.158.114,443.0,153.0,103260.0,59.0,9628.0,94.0,93632.0,11846.40203,9.171626,8398.074671,81671.0145,0.0
192.168.1.7,65453.0,35.213.12.39,443.0,25.0,9246.0,12.0,2742.0,13.0,6504.0,11846.88341,8.74296,2508.99009,5951.302534,0.0
192.168.1.7,65454.0,104.154.142.144,443.0,36.0,15292.0,18.0,7486.0,18.0,7806.0,11846.92537,8.81197,6796.210155,7086.724081,0.0
192.168.1.7,65455.0,104.154.142.144,443.0,53.0,31306.0,31.0,21568.0,22.0,9738.0,11846.95623,8.780859,19650.01374,8872.024935,0.0
192.168.1.7,65456.0,104.154.142.144,443.0,20.0,6845.0,9.0,1144.0,11.0,5701.0,11847.10491,2.877296,3180.764162,15850.99343,0.0
